,Name,User Name,Following,Followers,Tweet,Favorite,RT,created at
844,Beyonder,@kripto21kripto,150,219,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıbhttps://t.co/BzZZv36CAQ",3,1,2021-07-20 19:16:45
845,Mr.Kılıç,@CyrptoSalvador,32,935,"@CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıbhttps://t.co/EM7jxSEn84 https://t.co/aFWEdu5Ik0",9,6,2021-07-20 19:16:41
846,I am Morales,@morales_eth,295,1144,"$MATIC price is like s**t now. But look at the bright side, drop is caused only by #Bitcoin manipulation and dump so nothing to do with @0xPolygon $MATIC itself. Once $BTC turns bullish better to have $MATIC loaded. Will be biggest gainer. Not investment advice.$BTC $ETH $MATIC",311,38,2021-07-20 19:16:35
847,Crypto Baby,@Chrisk239,261,93,@IcedKnife @Goattokenio check out $goat. #Goat #goatoken #Bitcoin #doge $doge $btc #crypto #shiba $shib $eth #ethereum #uniswap #altcoins #defi #altcoin #ALTSEASON #AltSeason2021 #cryptocurrencies #blockchain #DeFi #cryptotwitter #HODLING #ADA #SHIB #SAFEMOON #NEWINU https://t.co/e5CafORjTu,6,3,2021-07-20 19:16:25
848,Muhammed YAVUZ,@yavuzmuhammedd,103,89,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıb",4,1,2021-07-20 19:16:12
849,Mr.Kılıç,@CyrptoSalvador,32,935,"@CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıb",13,7,2021-07-20 19:16:01
850,elfida,@elfida49352319,7,3,"@CryptoLego0311 #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıb",7,4,2021-07-20 19:15:54
851,tamer,@Marrakesh81,1199,360,"@CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıb",1,1,2021-07-20 19:15:54
852,Mr.Kılıç,@CyrptoSalvador,32,935,"@CryptoLego0311 #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıb",11,7,2021-07-20 19:15:51
853,BitcoinAgile,@bitcoinagile,13897,59388,WHEN IN DOUBT...ZOOM OUT for BITSTAMP:BTCUSD by NoMi_Kidd #Bitcoin $BTC https://t.co/7suizHlAOI https://t.co/Cj9qIW1NlL,4,1,2021-07-20 19:15:42
854,elfida,@elfida49352319,7,3,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıb",3,1,2021-07-20 19:15:39
855,Phoenix,@Phoenix_Ash3s,465,27739,"$ETH / $BTCRejection here, possibly with #Bitcoin breaking down means most likely still 'hide yo $ALTS-szn'.I would be surprised if we break above here in one way, but we'll see! https://t.co/PtLUA34nDx",9,2,2021-07-20 19:15:28
856,Krypto Kyle ✌🏼,@Krypto_Kyle,83,5995,I'm more Bullish than ever ✌🏼#Doge #BTC,36,5,2021-07-20 19:15:22
857,Rawipolo.menswear27,@Rawipolo_,94,9,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1 we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance  #Btc  #ShibaCoin #SAFEMOON https://t.co/edl9UYdpNJ https://t.co/I04oBYcV60 https://t.co/0uimNIalHi",2,1,2021-07-20 19:15:21
858,Rawipolo.menswear27,@Rawipolo_,94,9,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1 we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance  #Btc  #ShibaCoin #SAFEMOON https://t.co/edl9UYdpNJ https://t.co/I04oBYcV60 https://t.co/mukEIDUYnr",2,1,2021-07-20 19:15:04
859,Crypto Tony,@CryptoTony__,187,84342,$BTC / $USD - Emotions chart update This is how i see #Bitcoin panning out over the next few months and the emotions i expect CT to be in at each stage https://t.co/WTqq1Y717B,318,32,2021-07-20 19:15:00
860,Andre Brian,@salamandre333,34,37,@beincrypto As I would see it $MOOV is ideal. @dotmoovs is the first #crypto sports challenge stage fueled by Blockchain and Artificial knowledge. It permits individuals to challenge with one another to further develop their athletic abilities.#BTC #ETH #DOT $BNB https://t.co/bOnaoPyiqU,31,13,2021-07-20 19:14:58
861,Andre Brian,@salamandre333,34,37,"@HuobiGlobal I certainly holding $MOOVAs @dotmoovs is buzzing with a considerable lot of conceivable outcomes to hold tight, dispatched their first amazing NFT, and anticipates taking an interest in the @CSGO competition on twentieth July.#BTC #ETH #DOT $BNB https://t.co/zxXt07cYv2",33,12,2021-07-20 19:14:43
862,Cryptexcite,@cryptexcite,115,15,$BTC #Bitcoin Possible short term scenario... https://t.co/Ynkdhtx7TX,2,1,2021-07-20 19:14:39
863,Benchmark Protocol,@Benchmark_DeFi,84,7640,"Today @Benchmark_DeFi recorded one of the largest positive rebases ever at +11.456044%Yesterday, fear drove sentiment in capital markets, which caused a spike in the volatility index. #Rebase #MARK $MARK #xMARK $XMARK #ETH #BTC  #BEND $BEND",21,5,2021-07-20 19:14:32
864,Andre Brian,@salamandre333,34,37,"@StakingRewards I'm putting all in for the $MOOV @dotmoovs is a games based stage that has gotten the liquidity first @Uniswap and a short time later on the @PancakeSwap while relationship with @chainlink, @CUDOS_ , and recently with the @polkamarkets.#BTC #ETH #DOT https://t.co/kq9OBuysbD",23,8,2021-07-20 19:14:27
865,MEHMET RİGBY,@shmsq20,45,4,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1 @CyrptoSalvador we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance       #Btc       #ShibaCoin #SAFEMOON https://t.co/0PobPQsIkT",11,5,2021-07-20 19:14:26
866,Crypto Gems Hunter,@cryptogems5561,76,93,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1 @CyrptoSalvador we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance    #Btc    #ShibaCoin #SAFEMOON https://t.co/HFRv9KZVLE",5,1,2021-07-20 19:14:10
867,Andre Brian,@salamandre333,34,37,"@TheMoonCarl It is, in fact, $MOOV.@dotmoovs is giving an enchanting stage to assist competitors with displaying their games exercises ability while simultaneously can situated your doorstep inside the #crpto $BNB $ADA #BTC #ETH #DOT https://t.co/Z1R0h1SjGG",45,23,2021-07-20 19:14:08
868,Dick Whitman Capital,@DickWhitman_BTC,1737,2450,@CyberHornetCash It’s proven than KYC/AML haven’t stopped any money laundering or crimes,4,1,2021-07-20 19:14:05
869,Crypto Gems Hunter,@cryptogems5561,76,93,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1 @CyrptoSalvador we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance    #Btc    #ShibaCoin #SAFEMOON https://t.co/nsGIJffUY3",7,3,2021-07-20 19:14:02
870,tamer,@Marrakesh81,1199,360,"@CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıb",1,1,2021-07-20 19:13:56
871,Crypto Gems Hunter,@cryptogems5561,76,93,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1 @CyrptoSalvador we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance    #Btc    #ShibaCoin #SAFEMOON https://t.co/U3l7XXs9AU",7,4,2021-07-20 19:13:50
872,Peter Brandt,@PeterLBrandt,641,546308,"Renko charts, originating in Japan, are probably the most useful for staying with a trend and not getting whipped around by shorter-term volatility. As shown for $BTC #Bitcoin, the trend from $6,000s to $60,000s was steady. So has been the decline since April https://t.co/BLi8LpKviy",3258,514,2021-07-20 19:13:43
873,FREEDOGETO100X,@YLyasama,8,5,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1 @CyrptoSalvador we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance       #Btc       #ShibaCoin #SAFEMOON",15,5,2021-07-20 19:13:31
874,Crypto Gems Hunter,@cryptogems5561,76,93,"@CyrptoSalvador @CryptoLego0311 @CryptObjektiff @KriptoData @monadesdee @TradeWars_10 #FreeDoge #FreeDogetoken @FreeDogeToken1 @CyrptoSalvador we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance    #Btc    #ShibaCoin #SAFEMOON https://t.co/HA1aFaT0aK",9,5,2021-07-20 19:13:30
875,Fizeek$,@FizeekMoney,382,2899,"You could have sold your #bitcoin at $64k in April, went and bought a lambo, drove it around for 3 months revving up the engine n shit trying to find a gf, and then sold the lambo and bought back into $BTC, and you woulda STILL had more bitcoin than started with",8,1,2021-07-20 19:13:17
876,Crypto Gems Hunter,@cryptogems5561,76,93,"@CyrptoSalvador @eness_turann #FreeDoge #FreeDogetoken @FreeDogeToken1 @CyrptoSalvador we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance    #Btc    #ShibaCoin #SAFEMOON https://t.co/EuT4dpJRQY",2,1,2021-07-20 19:13:06
877,Crypto Gems Hunter,@cryptogems5561,76,93,"@CyrptoSalvador @eness_turann #FreeDoge #FreeDogetoken @FreeDogeToken1 @CyrptoSalvador we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance    #Btc    #ShibaCoin #SAFEMOON https://t.co/ssW3FgIFin",3,1,2021-07-20 19:12:55
878,Anonymous N (for Nakamoto) / BitcoinART,@AnonymousN_BTC,1748,643,2/  #SingularityNET is the platform. We have Bitcoin to thank for inventing the template on which a beneficial artificial intelligence can be built. $AGIX,11,1,2021-07-20 19:12:45
879,Anonymous N (for Nakamoto) / BitcoinART,@AnonymousN_BTC,1748,643,1/ Creating Artificial General Intelligence will be extremely challenging. The incentive for it to be beneficial to humanity will be greater than any incentive has ever been.A globally decentralized partnership of AI developers will be the way to achieve both.,16,6,2021-07-20 19:12:44
880,Achim Littlepage,@AchimLittlepage,1319,530,@DankFranckLeroy BTC/rock exchange is giving me whiplash,1,1,2021-07-20 19:12:37
881,Abdurrahman Aydar,@Abdurra03467927,278,70,"@CyrptoSalvador @eness_turann #FreeDoge #FreeDogetoken @FreeDogeToken1 @CyrptoSalvador we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance   #Btc   #ShibaCoin #SAFEMOON https://t.co/YVGjBFEUaS",1,1,2021-07-20 19:12:27
882,tamer,@Marrakesh81,1199,360,"@CyrptoSalvador @eness_turann #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıb https://t.co/koTQnvyMK7",5,2,2021-07-20 19:12:15
883,Spaceium Blockchain,@Spaceium_io,417,5955,Is this what we’ve come to? Who actually believes this is the future of crypto? @elonmusk $mfloki $shiba $babyshiba $babydoge $minimoondoge $getdoge $dogedollars $dogebucks $minidogepro $babydogecake $jaildoge $btc $eth https://t.co/qFR7R0seAP,2,2,2021-07-20 19:12:12
884,Calvin Ayre,@CalvinAyre,281,29840,@disclosetv this kills taproot on BTC...lighting on BTC and most of what Bcash etc are up too.,46,7,2021-07-20 19:12:01
885,Andre Brian,@salamandre333,34,37,"@StakingRewards it's an optimal chance to pile up the stake with $MOOVOn @dotmoovs, one may purchase NFTs by participating in peer to peer competition, chipping away at its grade, or accomplishing endeavors#BTC #ETH #DOT $BNB https://t.co/TG6YvpSJ2F",11,5,2021-07-20 19:11:56
886,Charles,@cspratt15139,212,712,$clv @clover_finance @Polkadot Another short attack!  I seen it at 1.39 $btc $eth https://t.co/6kShYKmRP2,2,1,2021-07-20 19:11:49
887,tamer,@Marrakesh81,1199,360,"@eness_turann #FreeDoge #FreeDogetoken @FreeDogeToken1Which one do you think 50x 100x 1000x 0xfac1f65c835f0e2af6b77b671bbfbbf9edbd8aaeYou are amazing, elon mask is talking about us#BTC      #BabyDoge  #Binance     #BSCGem #bscscan  #shıb https://t.co/PozU6SALYP",1,1,2021-07-20 19:11:48
888,🌋🌋 DeepBlueCrypto 🌋🌋,@DeepBlueCrypto,341,2471,"Whales accumulating #Bitcoin at a brisk pace. Stop selling your #Bitcoin to those whales with deep pockets.Mega Whale Wallets Dormant Since 2018 Abruptly Add $841,000,000 in BTC Over the Weekend | The Daily Hodl https://t.co/oQuf5NvOdp",4,1,2021-07-20 19:10:49
889,Block Marley 🌋 🟢🟡🔴,@TheBlockMarley,48,419,Whales are hungry 🐳🐳https://t.co/41oH7Qgf1P,1,0,2021-07-20 19:10:48
890,Charlie,@btc_charlie,385,26702,Will have to watch the replay tomorrow. Bound to be a good one with @jimtalbot and @trader1sz🍻 https://t.co/spZFdImEMN,13,2,2021-07-20 19:10:47
891,Crypto Trader Pro 🇺🇸,@CryptoTraderPro,13367,28013,CRYPTO NEWS: Bitcoin Is Falling Because High-Yielding Crypto Accounts Are in Regulators' Crosshairs https://t.co/sZDiGNlNBb 🙋 Bet with $BTC via ⟶ https://t.co/4h0cyuWSHk √,1,1,2021-07-20 19:10:40
892,Ago,@latteindex1,5,58,#Bitcoin  still in this crucial support. If broken the value could plunge sharply. We're not there yet but be ready in case.  $BTC https://t.co/ySAlTaHWjM,1,1,2021-07-20 19:10:01
893,SpaceDog,@BarkInSpace,204,173,Only cool people are #Hodling during dips!Keep your #btc #poodl #doge etc...And don't loose money :)#cryptocurrency #poodlparty $POODL @POODLETOKEN #BNB https://t.co/bXFcXmZjJX,4,7,2021-07-20 19:09:56
894,CyrilXBT 🎯,@CyrilXbt,200,12797,Add @thelonelyaliens to my collections! 😍Loving the #nft space while #btc playing ping pong https://t.co/j8sJWOskli,6,1,2021-07-20 19:09:38
895,Jrmjrm,@Jrmjrm12,52,25,@cryptorecruitr @Bitboy_Crypto @deezy_BTC I'm more bullish on Zoot. Come join the family.  Zoopredictions (race betting game) testing today went well.  Will have a few more testings this week and should be out by end of the week for full release.@ZooTokenio #zoot $zoot #feg #bsc #eth #crypto https://t.co/a5TjFBX8Qu https://t.co/6I2G5uVegX,12,5,2021-07-20 19:09:20
896,WKD-DESIGNS,@DesignsWkd,685,189,Space wenlambo lovely view 😍  #btc #bnb  #bsc   #xrp #ada #vet #cake #SAFEMOON #SAFEMARS #ETH #Doge #xlm #luna #asia #China #america @DesignsWkd @WenLamboDeFi #nftart #DeFi #NFTCommunity #NFTs #NFTGATE #nftcollector #NFTartists #NFT https://t.co/F7p5Bq1mQD,3,2,2021-07-20 19:09:12
897,Bitcoin2021,@englishtutor020,3361,1632,"If you have ten #USD ( $Dollar ) and There are only four choices for digital currency exchange: 1.#Litecoin, #TRON , #Tether  and #dogecoin , what is your choice for a short-term investment of 3 to 6 months? Please help me, I really need your advice...#btc #klv #kfi #eth",12,7,2021-07-20 19:09:09
898,Yann & Jan,@Negentropic_,351,42684,ASOL continues it's downtrend as old hands are not profit taking much anymore. #Bitcoin https://t.co/oyNY6xs1JU https://t.co/TJCFzpxme8,218,27,2021-07-20 19:08:37
899,I am Morales,@morales_eth,295,1144,BIG BOYS that implemented @0xPolygon mainnet deposits and withdrawals:Exchanges (CEX):@AscendEX_Global@Okcoin@OKEx@bitbns@gate_io@binance@kucoincomWallets:@CoinbaseWallet@HuobiWallet@TrustWalletApp@myetherwalletList will go on soon!$BTC $ETH $MATIC,40,11,2021-07-20 19:08:35
900,Holotroopers,@Holotroopers,97,365,"@finder Bitcoin investigation The majority of panelists (61%) say BTC is currently undervalued and on average the panel expects BTC to end 2021 at US$66,284. 28% higher than eoy prediction in Dec 2020, 30% lower than eoy prediction in April. https://t.co/PS2KPxc6s2",4,2,2021-07-20 19:08:19
901,Million Token to the jacuzzi bar on the moon 🌕🚀,@milliontokenmm,869,202,"@davidgokhshtein #MillionToken will overtake Doge and Shiba in market-cap.That would put $MM at about 20,000$ valuation from the current 90$ one right now.Pretty much the same life-cycle which #BTC  had.But well... $MM is $BTC 2.0 - but better. https://t.co/wJqfIIsF0d",6,1,2021-07-20 19:08:10
902,Million Token to the jacuzzi bar on the moon 🌕🚀,@milliontokenmm,869,202,"@michael_saylor #MillionToken will overtake Doge and Shiba in market-cap.That would put $MM at about 20,000$ valuation from the current 90$ one right now.Pretty much the same life-cycle which #BTC  had.But well... $MM is $BTC 2.0 - but better. https://t.co/zgxnaBvVOJ",13,4,2021-07-20 19:07:51
903,DIAMONDHANDS,@DiamondHandsWIN,796,1253,Another lockdown is coming - watch #bitcoin #btc,6,1,2021-07-20 19:07:43
904,pipedreamdefi,@pipedreamdefi,395,347,@michael_saylor the next best HODL to bitcoin is @FameLadySquad you will need a strong lady with attitude to watch all your #BTC  Holding ladies on the balance sheet of MicroStrategy might also help with ESG? https://t.co/12wrzOfMLr,7,2,2021-07-20 19:07:32
905,Crypto Gems Hunter,@cryptogems5561,76,93,"@CyrptoSalvador @davidgokhshtein #FreeDoge #FreeDogetoken @FreeDogeToken1 @CyrptoSalvador we are ready to go to the moon as a community, are you? 🌈💪🏿😎🔥🙌which one do you think 50x 100x 1000x 🔥🔥🔥#MISSDOGE #BabyDoge  #BSCGem  #Binance    #Btc    #ShibaCoin #SAFEMOON https://t.co/LgpId8r2NC",7,5,2021-07-20 19:07:27
